objectid,filename,title,creator,date,description,subject,location,latitude,longitude,identifier,type,format,culture,materials,measurements,credit,published,web_page,altnum
IHL.0228,ihl-0228.jpg,"These are the Pescadores (Penghu)! from the series Long Live Japan: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,1895,Kiyochika / Kiyo; First edition date: 1895; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.0228,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0234,ihl-0234.jpg,"Turmoil at River Sanzu from the series Long Live Japan: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,1895,Kiyochika / Kobayashi; First edition date: 1895; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.0234,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0248,ihl-0248.jpg,Comical Record of Japanese History: Thunder God and Demons (2nd print in the 9 print scroll),,July 1895,Sharakusai Yoshiiku / Sharaku; First edition date: July 1895; Genre:ukiyo-e; giga; senso-e,,Japan,,,IHL.0248,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0254,ihl-0254.jpg,Illustration of the Hard Fight at Fenghuangcheng (triptych),,1894,Gekk? / Kagy?r?; First edition date: 1894; Genre:ukiyo-e; senso-e,,Japan,,,IHL.0254,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0259,ihl-0259.jpg,Illustration of the Emperor's March from the East Castle (triptych),WATANABE Nobukazu,1900,Y?sai Nobukazu hitsu / Y?sai seal; First edition date: 1900; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0259,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0260,ihl-0260.jpg,Illustration of the April Negotiations (triptych),Y?sai Toshiaki,October 1895,Toshiaki ga / Y?sai; First edition date: October 1895; Genre:ukiyo-e; senso-e,,Japan,,,IHL.0260,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0269,ihl-0269.jpg,Azumabashi (Azuma Bridge) from the series Scenic Views of Tokyo,Utagawa Kunitoshi,"Dec 10, 1888","Kunitoshi ga / no seal; First edition date: Dec 10, 1888; Genre:ukiyo-e; meisho-e; kaika-e",,Japan,,,IHL.0269,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0272,ihl-0272.jpg,Bear Hunting for Gall in Kaga Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #1496),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0272,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0273,ihl-0273.jpg,"Speculators Talking Amiably from the series Magic Lantern Society: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,1896,unsigned / Kiyo and Chika; First edition date: 1896; Genre:ukiyo-e; senso-e; f?shiga; giga,,Japan,,,IHL.0273,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0274,ihl-0274.jpg,"Hubbub in the Dragon King's Palace from the series Long Live Japan: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,1894,Kiyochika / Kobayashi; First edition date: 1894; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.0274,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0286,ihl-0286.jpg,Inochi o kakete omou from the series Reflections of Good and Evil for a Healthy Life,UTAGAWA Fusatane,1873,not signed / no seal; First edition date: 1873; Genre:ukiyo-e; giga,,Japan,,,IHL.0286,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0290,ihl-0290.jpg,Illustration of His Majesty the Commander-in-Chief's Triumphal Return to Reconstructed Diet Building (triptych),WATANABE Nobukazu (attributed to),1891,unsigned; First edition date: 1891; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0290,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0292,ihl-0292.jpg,Report of the Japanese Conquest of Port Arthur Startles Li Hung-chang (triptych),Bairin,November 1894,Bairin ?? /  K? ?; First edition date: November 1894; Genre:Meiji - Senso-e,,Japan,,,IHL.0292,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0300,ihl-0300.jpg,"Hurrah for the Empire! Illustration of His Majesty, the Commander-in-chief, Welcoming [military officers] to the Imperial Palace with the Emperor’s Gift Cup (triptych)",WATANABE Nobukazu,1895,Y?sai Nobukazu hitsu / toshidama seal; First edition date: 1895; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0300,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0302,ihl-0302.jpg,After the Bath from the series Chiyoda Inner Palace (triptych),Y?sh? Chikanobu,1895,Y?sh? Chikanobu / no seal; First edition date: 1895; Genre:ukiyoe,,Japan,,,IHL.0302,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0303,ihl-0303.jpg,A List of the House of Representatives,Nagashima Shungy?,1891,Shungy? ga / no seal; First edition date: 1891; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0303,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0305,ihl-0305.jpg,Great Imperial Victory at the Fierce Battle at Pyong-Yang (triptych),UTAGAWA Kokunimasa,Nov. 1894,Kokunimasa and stylized seal; First edition date: Nov. 1894; Genre:nishiki-e; senso-e,,Japan,,,IHL.0305,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0306,ihl-0306.jpg,Illustration of the Japanese Second Army Fierce Battle at Jinzhou Castle(triptych),Nakamura Sh?k?,Oct. 1894,Sh?k? / Sh?k? seal; First edition date: Oct. 1894; Genre:ukiyo-e; senso-e,,Japan,,,IHL.0306,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0309,ihl-0309.jpg,Illustration of the the Army and Navy Protecting the Legations and Japanese Residents (triptych),unsigned,1894,not signed / not sealed; First edition date: 1894; Genre:nishiki-e; senso-e,,Japan,,,IHL.0309,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0310,ihl-0310.jpg,"Police Arrest Eleven Actors for Gambling, No. 7 Nishikie Shinbun",Kinoshita Hironobu II,1881,???? printed in lower left of text cartouche / not sealed; First edition date: 1881; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.0310,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0311,ihl-0311.jpg,Police Confront Man in Black Makeup from the Shinbun zue,UTAGAWA Yoshitaki,1875,Sasaki Yoshitaki / no seal; First edition date: 1875; Genre:ukiyo-e; nishiki-e shinbun,,Japan,,,IHL.0311,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0312,ihl-0312.jpg,The Tori-no-machi Festival at Senzoku from the series Comic Pictures of Famous Places in the Early Days of Tokyo,Tsukioka Yoshitoshi,1881,"Yoshitoshi giga / no seal; First edition date: 1881; Genre:ukiyo-e, giga",,Japan,,,IHL.0312,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0319,ihl-0319.jpg,Japanese Troops Attack the Chinese Cavalry in the Vicinity of Hushan (triptych),UTAGAWA Kokunimasa,1894,Kokunimasa / plum blossom seal; First edition date: 1894; Genre:nishiki-e; senso-e,,Japan,,,IHL.0319,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0322,ihl-0322.jpg,A Lady in Waiting Hands The Noh Mask to an Actor from the series Chiyoda Inner Palace (triptych),Y?sh? Chikanobu,Oct 1895,Y?sh? Chikanobu hitsu / Toshidama; First edition date: Oct 1895; Genre:ukiyo-e,,Japan,,,IHL.0322,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0323,ihl-0323.jpg,Polishing-sand of Iga Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #1488),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0323,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0324,ihl-0324.jpg,Coal Mine in Iga Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #1486),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0324,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0325,ihl-0325.jpg,Producing Vitriol in Hy?ga Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0325,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0326,ihl-0326.jpg,Burdock Harvest in Iyo Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #326A),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0326,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0326A,ihl-0326A.jpg,Burdock Harvest in Iyo Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #326),Utagawa Hiroshige III,1877,Hiroshige hitsu / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0326A,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0331,ihl-0331.jpg,"A Moaning Monologue in the Chinese Ky?gen from the series Long Live Japan: One Hundred Victories, One Hundred Laughs",Kobayashi Kiyochika,March 1895,Kiyochika / Kobayashi; First edition date: March 1895; Genre:senso-e; f?shiga; giga,,Japan,,,IHL.0331,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0332,ihl-0332.jpg,Huai River moon - Wu Zixu from the series One Hundred Aspects of the Moon,Tsukioka Yoshitoshi,June 1887,Yoshitoshi ?? / Taiso ??; First edition date: June 1887; Genre:ukiyo-e,,Japan,,,IHL.0332,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0333,ihl-0333.jpg,Takakura moon - Hasebe Nobutsura from the series One Hundred Aspects of the Moon,Tsukioka Yoshitoshi,August 1886,Yoshitoshi ?? / Taiso ??; First edition date: August 1886; Genre:ukiyo-e,,Japan,,,IHL.0333,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0339,ihl-0339.jpg,Sake Shortens Life from the series Reflections of Good and Evil for a Healthy Life,UTAGAWA Fusatane,1873,not signed / no seal; First edition date: 1873; Genre:ukiyo-e; giga,,Japan,,,IHL.0339,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0350,ihl-0350.jpg,Japanese Forces Conquer Kiuliencheng (triptych) [see IHL Cat. #1358 for another impression],Y?sai Nobushige,Oct. 1894,Nobushige ga / Nobushige; First edition date: Oct. 1894; Genre:ukiyo-e; senso-e,,Japan,,,IHL.0350,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0351,ihl-0351.jpg,Illustration of [Emperor at] National Diet Building (triptych),Kojima Sh?getsu,1890,T?sh? Sh?getsu / Sh?getsu; First edition date: 1890; Genre:ukiyo-e; kaika-e,,Japan,,,IHL.0351,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0352,ihl-0352.jpg,"Famous Places of Tokyo, Shimbashi Station",Utagawa Hiroshige III,1875,Hiroshige ga / no seal; First edition date: 1875; Genre:nishiki-e; kaika-e; meisho-e,,Japan,,,IHL.0352,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0355,ihl-0355.jpg,Reading from the series Edo Brocades,Y?sh? Chikanobu,1902,Y?sh? Chikanobu / Toshidama; First edition date: 1902; Genre:ukiyo-e,,Japan,,,IHL.0355,Image;StillImage,image/jpeg,Japanese,Ukiyo-e woodblock print; ink and color on paper,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0362,ihl-0362.jpg,Producing Soy Sauce and Watermelon Field in Shim?sa Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,Hiroshige hitsu and And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0362,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0363,ihl-0363.jpg,Mackerel Fishing at Night in Noto Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #1500),Utagawa Hiroshige III,1877,no signature / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0363,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0364,ihl-0364.jpg,"Catching Salmon in Echigo Province
from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #1489)",Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0364,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0365,ihl-0365.jpg,Making Camellia Oil in Izu Province from the series Dai Nippon Bussan Zue (Products of Greater Japan),Utagawa Hiroshige III,1877,no signature / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0365,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0366,ihl-0366.jpg,Bleaching Fabric on the Snow in Echigo Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #1490),Utagawa Hiroshige III,1877,Hiroshige hitsu (trimmed from this print) / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0366,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
IHL.0367,ihl-0367.jpg,Making Arrowroot [Kudzu] Starch in Yamato Province from the series Dai Nippon Bussan Zue (Products of Greater Japan) (see IHL Cat. #367A and #1506),Utagawa Hiroshige III,1877,And? Tokubei / no seal; First edition date: 1877; Genre:nishiki-e; kaika-e,,Japan,,,IHL.0367,Image;StillImage,image/jpeg,Japanese,,,"The Lavenberg Collection Of Japanese Prints - Prints On Indeterminate Loan With Intent To Gift To The Jordan Schnitzer Museum Of Art, University Of Oregon ",,,
